No.,Time,Source,Destination,Protocol,Length,Flow Duration,Flow_Byts/s,Tot_Fwd_Pkts,Tot_Bwd_Pkts,Fwd_Pkt_Len_Max,Bwd_Pkt_Len_Max,Fwd_IAT_Mean,Bwd_IAT_Mean,SYN_Flag_Cnt,RST_Flag_Cnt,ACK_Flag_Cnt,Flow_Pkts/s,Info,Label
783,130.719817,192.168.1.5,142.250.195.106,UDP,71,0.72771,783,783,57,0,783,130.719817,130.719817,0,0,0,0,58110  >  443 Len=29,Normal
784,130.767207,142.250.195.106,192.168.1.5,UDP,68,0.04739,784,784,54,0,784,130.767207,130.767207,0,0,0,0,443  >  58110 Len=26,Normal
785,133.970084,192.168.1.5,142.250.195.106,UDP,71,3.202877,785,785,57,0,785,133.970084,133.970084,0,0,0,0,58110  >  443 Len=29,Normal
786,133.987077,142.250.195.106,192.168.1.5,UDP,69,0.016993,786,786,55,0,786,133.987077,133.987077,0,0,0,0,443  >  58110 Len=27,Normal
787,134.593539,192.168.1.1,192.168.1.255,UDP,363,0.606462,787,787,349,0,787,134.593539,134.593539,0,0,0,0,34460  >  9995 Len=321,Normal
788,134.96042,192.168.1.5,192.168.1.3,TCP,164,0.366881,788,788,0,110,788,134.96042,134.96042,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=2861 Ack=2861 Win=513 Len=110",DOS
789,135.045257,192.168.1.3,192.168.1.5,TCP,164,0.084837,789,789,0,110,789,135.045257,135.045257,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=2861 Ack=2971 Win=1253 Len=110",DOS
790,135.087645,192.168.1.5,192.168.1.3,TCP,54,0.042388,790,790,0,0,790,135.087645,135.087645,0,0,1,0,50814  >  8009 [ACK] Seq=2971 Ack=2971 Win=512 Len=0,DOS
791,135.869585,148.113.20.105,192.168.1.5,TCP,54,0.78194,791,791,0,0,791,135.869585,135.869585,0,0,1,0,[TCP Keep-Alive] 443  >  51966 [ACK] Seq=1 Ack=1 Win=501 Len=0,DOS
792,135.870536,192.168.1.5,148.113.20.105,TCP,54,0.000951,792,792,0,0,792,135.870536,135.870536,0,0,1,0,[TCP Keep-Alive ACK] 51966  >  443 [ACK] Seq=1 Ack=2 Win=512 Len=0,DOS
793,135.93271,192.168.1.5,148.113.20.105,TCP,55,0.062174,793,793,0,1,793,135.93271,135.93271,0,0,1,0,[TCP Keep-Alive] 51966  >  443 [ACK] Seq=0 Ack=2 Win=512 Len=1,DOS
794,135.967927,148.113.20.105,192.168.1.5,TCP,66,0.035217,794,794,0,0,794,135.967927,135.967927,0,0,1,0,[TCP Keep-Alive ACK] 443  >  51966 [ACK] Seq=2 Ack=1 Win=501 Len=0 SLE=0 SRE=1,DOS
795,136.667299,192.168.1.5,157.240.192.52,TCP,124,0.699372,795,795,0,70,795,136.667299,136.667299,0,0,1,0,"53549  >  5222 [PSH, ACK] Seq=351 Ack=361 Win=255 Len=70 [TCP PDU reassembled in 795]",DOS
796,136.686912,157.240.192.52,192.168.1.5,TCP,54,0.019613,796,796,0,0,796,136.686912,136.686912,0,0,1,0,5222  >  53549 [ACK] Seq=361 Ack=421 Win=620 Len=0,DOS
797,136.931629,157.240.192.52,192.168.1.5,TCP,126,0.244717,797,797,0,72,797,136.931629,136.931629,0,0,1,0,"5222  >  53549 [PSH, ACK] Seq=361 Ack=421 Win=620 Len=72 [TCP PDU reassembled in 797]",DOS
798,136.977262,192.168.1.5,157.240.192.52,TCP,54,0.045633,798,798,0,0,798,136.977262,136.977262,0,0,1,0,53549  >  5222 [ACK] Seq=421 Ack=433 Win=255 Len=0,DOS
